                       4.83232087868260e-02 [untagged_block:100%]                                                                 -7.86303668451655e+00 [untagged_block:100%]                                                                5.7621432841447415e+00 []                                                                   1.8724470778749e+00 [untagged_block:100%]                                                                5.8411913329525333e-01 []                                                                  6.04774817644267e+00 [untagged_block:100%]                                                                  -7.6783274512854e+00 [untagged_block:100%]                                                               -8.1170707726440927e+00 []                                                                 -3.40118913356887e+00 [untagged_block:100%]                                                               -1.8686143492650267e+00 []                                                                  1.61565488361363e+00 [untagged_block:100%]                                                                   4.3352200030177e-01 [untagged_block:100%]                                                               -4.3650817601499181e+00 []                                                                 -3.70562034400665e-01 [untagged_block:100%]                                                               -1.4345884824028801e+00 []                                                                 -9.27307576404175e+00 [untagged_block:100%]                                           
                      -7.632892788443828e+00 [untagged_block:100%]                                                                  1.5653946494588453e+00 []                                                                   2.685558409881639e+00 [untagged_block:99%]                                                                  4.5450040203160071e+00 []                                                                   -3.18699174245872e+00 [untagged_block:100%]                                                                   -7.82242283619165e+00 [untagged_block:100%]                                                                 -1.8862389825516868e+00 []                                                                  -2.687196969238403e+00 [untagged_block:100%]                                                                 -9.9549064769755002e+00 []                                                                   -3.18699174187419e+00 [untagged_block:100%]                                                                    3.85651308955177e-01 [untagged_block:100%]                                                                 -1.9129737546287728e+00 []                                                                    4.77428575778967e-01 [untagged_block:100%]                                                                 -3.2299099596411418e+00 []                                                                    6.05072151323667e-01 [untagged_block:100%]                                                                  4.9999999999058270e-01 [untagged_block:100%]                                            
                    1.5653946494588453e+00 []                                                                -3.0987021313738e-01 [untagged_block:100%]                                                              4.5450040203160071e+00 []                                                                 -3.717859518299e+00 [untagged_block:99%]                                                                 -6.161746767820e+00 [untagged_block:100%]                                                             -1.8862389825516868e+00 []                                                                 7.0226132111088e+00 [untagged_block:100%]                                                             -9.9549064769755002e+00 []                                                                  1.798681787555e+00 [untagged_block:100%]                                                                 2.9031001485279e+00 [untagged_block:100%]                                                             -1.9129737546287728e+00 []                                                                -2.6002172149487e+00 [untagged_block:100%]                                                             -3.2299099596411418e+00 []                                                                 5.1637278537898e+00 [untagged_block:100%]                                                                 -2.998625118790e+00 [untagged_block:100%]                                                                 1.8190453372562e+01 [untagged_block:100%]                                          
                        1.85232486330426e+00 [untagged_block:100%]                                                                     -2.562688243926e+00 [untagged_block:100%]                                                                  -4.919655396823493e+00 [untagged_block:100%]                                                                    -1.2361960887375e+01 [untagged_block:100%]                                                                    -1.0111973457638e+01 [untagged_block:100%]                                                                   -1.88021636469236e+00 [untagged_block:100%]                                                                    -6.3678413016839e+00 [untagged_block:100%]                                                                   5.482415103442585e+00 [untagged_block:100%]                                                                     1.2642470743850e+01 [untagged_block:100%]                                                                    1.01295077029618e+01 [untagged_block:100%]                                                                   2.165177803999379e+00 [untagged_block:100%]                                                                     4.3003951149663e-01 [untagged_block:100%]                                                                  -8.125550882580919e+00 [untagged_block:100%]                                                                     1.7978000766092e+00 [untagged_block:99%]                                                                     1.7482457970836e+00 [untagged_block:100%]                                                                     4.6101387424004e+00 [untagged_block:100%]                                            
                       -6.1744905316071e+00 [untagged_block:100%]                                                               -9.2983702500265064e+00 []                                                                    8.807731196457e-01 [untagged_block:100%]                                                                 -2.63436876710368e+00 [untagged_block:100%]                                                                   6.8726800526925e-01 [untagged_block:100%]                                                                   6.1403252775746e+00 [untagged_block:100%]                                                               -9.7671512397358740e+00 []                                                                 -1.84084197330440e+00 [untagged_block:100%]                                                                  5.48858513454452e+00 [untagged_block:100%]                                                                 -1.07451362788535e+00 [untagged_block:100%]                                                                  -2.3437705481095e+00 [untagged_block:100%]                                                                6.7460284693334991e+00 []                                                                  2.19192948818825e-01 [untagged_block:100%]                                                                  5.46374357646461e+00 [untagged_block:100%]                                                                 1.072763806300677e+00 [untagged_block:100%]                                                                 -1.50947063434510e+01 [untagged_block:100%]                                           
                    -9.2983702500265064e+00 []                                                                 -1.64820195525192e+00 [untagged_block:100%]                                                                   2.2116030342017e+00 [untagged_block:100%]                                                               -5.7407861731805365e+00 []                                                                   -1.720965986571e+00 [untagged_block:100%]                                                               -9.7671512397358740e+00 []                                                                  5.55241553283454e+00 [untagged_block:100%]                                                                  3.10154166039234e+00 [untagged_block:100%]                                                               -9.0022615944375239e+00 []                                                                 -4.62942346950554e+00 [untagged_block:100%]                                                                6.7460284693334991e+00 []                                                                  4.18486857649059e+00 [untagged_block:100%]                                                                  3.15150114473998e+00 [untagged_block:100%]                                                               -4.1896275202482958e+00 []                                                                    6.670732059451e-02 [untagged_block:100%]                                                                 -3.25106413801627e+01 [untagged_block:100%]                                           
                          1.565581102857e-02 [untagged_block:100%]                                                                 -6.6146078032046773e+00 []                                                                 -5.7407861731805365e+00 []                                                                 -7.1381427149599785e+00 []                                                                  2.6460012610004746e-01 []                                                                    6.26930043166518e+00 [untagged_block:100%]                                                                 -8.5937430115061666e+00 []                                                                 -9.0022615944375239e+00 []                                                                 -9.6340257289727518e+00 []                                                                 -1.8865989970574404e+00 []                                                                  4.6219850009737895e+00 [untagged_block:100%]                                                                  4.6885606779384013e+00 []                                                                 -4.1896275202482958e+00 []                                                                  5.4618609246661229e+00 []                                                                  7.0478921614563852e+00 []                                                                   -2.84766125617550e+01 [untagged_block:100%]                                            
                    -6.6146078032046773e+00 []                                                                 -6.25231662786902e+00 [untagged_block:100%]                                                               -7.1381427149599785e+00 []                                                                   6.0008385078132e+00 [untagged_block:100%]                                                                6.6644717719760322e+00 []                                                               -8.5937430115061666e+00 []                                                                 -6.30126622433963e+00 [untagged_block:100%]                                                               -9.6340257289727518e+00 []                                                                  -3.4105097877257e+00 [untagged_block:100%]                                                               -8.8070267689165327e+00 []                                                                4.6885606779384013e+00 []                                                                 -4.14992377553031e-01 [untagged_block:100%]                                                                5.4618609246661229e+00 []                                                                   8.4779700713888e-02 [untagged_block:100%]                                                               -8.4246968417840016e+00 []                                                                 4.740690955183840e-01 [untagged_block:100%]                                           
                     -1.8986056538318241e+00 []                                                                   -8.07169954964730e+00 [untagged_block:100%]                                                                  -1.080180156747924e+01 [untagged_block:100%]                                                                  3.6609300033694492e+00 []                                                                   -6.88992370590951e+00 [untagged_block:100%]                                                                 -9.9214468873220838e+00 []                                                                   -5.07342494631563e+00 [untagged_block:100%]                                                                  -6.569829664422380e+00 [untagged_block:100%]                                                                 -8.1298012173303249e+00 []                                                                   -4.07795060617361e+00 [untagged_block:100%]                                                                  3.2510024351725342e-01 []                                                                   -2.09252133881411e+00 [untagged_block:100%]                                                                    4.11561760465665e+00 [untagged_block:100%]                                                                  1.2098843571747864e-01 []                                                                  -4.029027600056220e+00 [untagged_block:100%]                                                                    5.30301209476243e-01 [untagged_block:100%]                                            
                      -1.09621032209186e+01 [untagged_block:100%]                                                                 -8.58046056024521e+00 [untagged_block:100%]                                                                3.6609300033694492e+00 []                                                                 5.748888101763944e+00 [untagged_block:100%]                                                                6.9039700417385355e+00 []                                                                 -2.03165516818812e+00 [untagged_block:100%]                                                                 -1.57174678604463e+00 [untagged_block:100%]                                                               -8.1298012173303249e+00 []                                                                 -5.93715081542791e+00 [untagged_block:100%]                                                               -7.3630979101262284e+00 []                                                                 -3.08402706578974e+00 [untagged_block:100%]                                                                  3.91134182560034e+00 [untagged_block:100%]                                                                1.2098843571747864e-01 []                                                                  -1.0971750223006e-01 [untagged_block:100%]                                                               -3.1774397983865565e+00 []                                                                 5.134136149780445e-01 [untagged_block:99%]                                           
                      -3.485282707151237e+00 [untagged_block:100%]                                                                  4.6378428306043684e+00 []                                                                      7.786218190839e+00 [untagged_block:100%]                                                                  5.1261408805012731e+00 []                                                                  6.0412297981948484e+00 []                                                                  -3.472640268145303e+00 [untagged_block:100%]                                                                 -9.8965606600945843e+00 []                                                                     -4.411981669528e+00 [untagged_block:100%]                                                                 -7.7117448973614922e+00 []                                                                 -8.3290622802172862e+00 []                                                                    2.11946985460522e+00 [untagged_block:100%]                                                                 -7.2170111832964245e+00 []                                                                      6.533971611478e-02 [untagged_block:100%]                                                                  5.9461860170087419e+00 []                                                                  4.5461143956362413e+00 []                                                                   4.732047318814434e-01 [untagged_block:100%]                                            
                     4.6378428306043684e+00 []                                                                   -1.299387696002e+01 [untagged_block:100%]                                                                5.1261408805012731e+00 []                                                                   7.5313677222856e-01 [untagged_block:100%]                                                                  -6.9471862963789e+00 [untagged_block:100%]                                                               -9.8965606600945843e+00 []                                                                    5.656953286848e+00 [untagged_block:100%]                                                               -7.7117448973614922e+00 []                                                                   4.8747836116893e+00 [untagged_block:100%]                                                                    2.969084702569e+00 [untagged_block:100%]                                                               -7.2170111832964245e+00 []                                                                    2.977905180186e+00 [untagged_block:100%]                                                                5.9461860170087419e+00 []                                                                   1.0569809600491e+00 [untagged_block:100%]                                                                 -5.47307573525196e+00 [untagged_block:100%]                                                                   -5.214395688129e+00 [untagged_block:100%]                                           
                      -7.8758272653686e+00 [untagged_block:100%]                                                                4.67589625947028e+00 [untagged_block:100%]                                                                1.02565284991296e-01 [untagged_block:100%]                                                                1.28199680897862e+00 [untagged_block:100%]                                                             -2.8302937163912256e+00 []                                                                -7.4935937635930e+00 [untagged_block:100%]                                                               -4.73685728429630e+00 [untagged_block:99%]                                                                 3.2271983529505e+00 [untagged_block:100%]                                                               -1.28552015109383e+00 [untagged_block:99%]                                                             -9.6222686246215261e+00 []                                                                   2.09493712241e-01 [untagged_block:99%]                                                                1.05011106594389e+00 [untagged_block:100%]                                                                 7.6120909910958e-01 [untagged_block:100%]                                                                3.77320403139173e+00 [untagged_block:100%]                                                              7.5974399513388562e+00 []                                                                -1.9585746387779e+00 [untagged_block:100%]                                          
                      6.11148903616822e+00 [untagged_block:100%]                                                                -2.6218621963773e-01 [untagged_block:100%]                                                                  1.508988193336e+00 [untagged_block:100%]                                                                 5.8097412036663e+00 [untagged_block:100%]                                                                 -2.084469221452e+00 [untagged_block:100%]                                                                -2.6742958779446e+00 [untagged_block:100%]                                                                  2.993784058344e+00 [untagged_block:100%]                                                                  1.480242713345e+00 [untagged_block:100%]                                                                -1.6088522061813e+00 [untagged_block:100%]                                                                 4.8509004678908e+00 [untagged_block:100%]                                                                 4.7706114409593e-01 [untagged_block:100%]                                                                -8.5479498480620e+00 [untagged_block:100%]                                                                  4.605211023415e+00 [untagged_block:100%]                                                                 -3.973986962225e-01 [untagged_block:100%]                                                                 4.3135221836858e+00 [untagged_block:100%]                                                                  -1.58400036407e+00 [untagged_block:100%]                                          
                      4.23857512355433e+00 [untagged_block:100%]                                                                 3.9193308356444e+00 [untagged_block:100%]                                                              1.0922227928960648e+00 []                                                                -1.3080776993290e+00 [untagged_block:100%]                                                                  6.733819316369e+00 [untagged_block:99%]                                                                 -4.025980479846e+00 [untagged_block:100%]                                                                  1.798225248426e+00 [untagged_block:100%]                                                             -5.8679725532675775e+00 []                                                                 -6.277175731436e-01 [untagged_block:100%]                                                                  3.147165738947e+00 [untagged_block:100%]                                                                  -3.88421149718e-01 [untagged_block:100%]                                                                 7.1822920695780e+00 [untagged_block:100%]                                                              1.5104025181707215e+00 []                                                                -6.1596483369399e-01 [untagged_block:100%]                                                                -4.1661631583911e+00 [untagged_block:100%]                                                                6.83214442286079e-01 [untagged_block:100%]                                          
                         4.4023133561918e+00 [untagged_block:100%]                                                                     1.4625784313530e+01 [untagged_block:100%]                                                                  -1.951685238136913e+00 [untagged_block:100%]                                                                 -6.5193002057621996e+00 []                                                                   -3.06504861807525e-02 [untagged_block:100%]                                                                     5.9272336807775e-01 [untagged_block:100%]                                                                     1.9996216749214e+00 [untagged_block:100%]                                                                   -1.96914069820327e+00 [untagged_block:100%]                                                                 -6.8322607441413874e+00 []                                                                     1.0041091076701e+00 [untagged_block:100%]                                                                     6.5889687579845e+00 [untagged_block:100%]                                                                    -1.9835486641487e+00 [untagged_block:100%]                                                                   -4.71452008286205e+00 [untagged_block:100%]                                                                  2.8132907017848563e+00 []                                                                   -3.85178596830595e+00 [untagged_block:100%]                                                                     4.4037024483190e+00 [untagged_block:100%]                                            
                          6.2166454718224e+00 [untagged_block:100%]                                                                     -8.76655860092557e-01 [untagged_block:100%]                                                                   -6.5193002057621996e+00 []                                                                   -4.7135377168429162e+00 [untagged_block:100%]                                                                     -4.75441359232038e+00 [untagged_block:99%]                                                                      6.24908271333250e+00 [untagged_block:99%]                                                                      5.70155651004332e+00 [untagged_block:100%]                                                                   -6.8322607441413874e+00 []                                                                     8.431322033533442e+00 [untagged_block:100%]                                                                      9.17308480836083e+00 [untagged_block:100%]                                                                     -1.83302512917542e+00 [untagged_block:100%]                                                                     7.624593879761558e+00 [untagged_block:100%]                                                                    2.8132907017848563e+00 []                                                                      5.03470027822418e+00 [untagged_block:100%]                                                                     -8.80929309985950e+00 [untagged_block:100%]                                                                      6.84188609493372e+00 [untagged_block:100%]                                             
                      -6.4552519512857e+00 [untagged_block:100%]                                                             -4.4497401164856321e+00 []                                                                -2.2329959359647e+00 [untagged_block:100%]                                                                 8.2830363799575e+00 [untagged_block:100%]                                                                  3.503194526006e+02 [untagged_block:100%]                                                                 3.5961984465623e+00 [untagged_block:100%]                                                             -9.8134244915758764e+00 []                                                                1.21327585921113e+00 [untagged_block:100%]                                                                 2.6024406771620e-01 [untagged_block:99%]                                                                  1.000648764863e+01 [untagged_block:100%]                                                               -2.71729895650691e+00 [untagged_block:99%]                                                              9.3790678268214798e+00 []                                                                7.89641931271599e+00 [untagged_block:100%]                                                                 8.9494793736196e+00 [untagged_block:100%]                                                                 -2.123428977393e-01 [untagged_block:100%]                                                                 5.9093467475755e-01 [untagged_block:100%]                                          
                       1.56728610760631e-02 [untagged_block:100%]                                                                3.7917199454009101e+00 []                                                               -5.6162895611581476e+00 []                                                                  -7.3080464103187e-01 [untagged_block:100%]                                                                     7.48701231731e+00 [untagged_block:100%]                                                                  2.54407940526652e+00 [untagged_block:100%]                                                               -8.1510326984054338e+00 []                                                               -7.1429904815641043e+00 []                                                                 -1.24007416613281e+00 [untagged_block:100%]                                                                  -8.1413648567425e+00 [untagged_block:99%]                                                                  4.61695687861858e+00 [untagged_block:100%]                                                               -7.3381118634693454e+00 []                                                                9.9569229586823873e+00 []                                                                  1.13963621217822e+00 [untagged_block:100%]                                                                     4.62639921865e-02 [untagged_block:100%]                                                                 -1.12459049098971e+01 [untagged_block:100%]                                           
                     3.7917199454009101e+00 []                                                                 -1.91863153828741e+00 [untagged_block:100%]                                                                  -1.1974006476206e+00 [untagged_block:100%]                                                                 -1.63440281216122e+00 [untagged_block:100%]                                                                   1.0320904259272e+00 [untagged_block:100%]                                                               -8.1510326984054338e+00 []                                                                 -1.90071552554439e+00 [untagged_block:99%]                                                                  -1.3108696572005e+00 [untagged_block:100%]                                                                  3.52174504227142e+00 [untagged_block:100%]                                                                   1.7135215899923e+00 [untagged_block:100%]                                                               -7.3381118634693454e+00 []                                                                   4.4694942647164e+00 [untagged_block:100%]                                                                   8.0908549465446e-01 [untagged_block:100%]                                                                  3.57413411896171e+00 [untagged_block:100%]                                                                  5.73559092752631e+00 [untagged_block:100%]                                                                 -2.19172498874517e+01 [untagged_block:100%]                                           
                      -5.81395044144634e+00 [untagged_block:100%]                                                                 -5.20419273441712e+00 [untagged_block:100%]                                                                  -1.3860991028140e+00 [untagged_block:100%]                                                                  -2.5077876481367e+01 [untagged_block:100%]                                                                 -3.76664655602471e+00 [untagged_block:100%]                                                                 -9.44285064276953e-01 [untagged_block:100%]                                                                  1.08387611227787e+01 [untagged_block:100%]                                                                 4.310260650217492e+00 [untagged_block:100%]                                                                  -4.1053246242440e+00 [untagged_block:100%]                                                                 7.665376475231853e+00 [untagged_block:99%]                                                                   8.0541784419909e+00 [untagged_block:100%]                                                                 -5.96789099099093e+00 [untagged_block:100%]                                                                  4.30015214292133e+00 [untagged_block:100%]                                                                  -1.8674166496290e+00 [untagged_block:99%]                                                                  6.63290494450842e+00 [untagged_block:100%]                                                                  -4.2187673084865e+00 [untagged_block:100%]                                           
                       -5.7097166457242e+00 [untagged_block:99%]                                                                    1.408338142159e+00 [untagged_block:100%]                                                                   -1.152414557819e+01 [untagged_block:100%]                                                                2.2947498537044417e+00 []                                                                   6.6938004031453e+00 [untagged_block:100%]                                                                  6.69854933979198e+00 [untagged_block:100%]                                                                   3.0434744414259e+00 [untagged_block:100%]                                                                    1.522927250299e+01 [untagged_block:100%]                                                               -7.6433993674220746e+00 []                                                                 -6.70385664547344e+00 [untagged_block:100%]                                                                  -3.9916917209936e+00 [untagged_block:100%]                                                                  -9.8134160509192e-01 [untagged_block:100%]                                                                    1.851504459268e+00 [untagged_block:100%]                                                                5.6739441863196571e+00 []                                                                  1.46804689930089e+00 [untagged_block:100%]                                                                    2.028166085024e+00 [untagged_block:100%]                                           
                    -7.7985163453397899e+00 []                                                                 -5.13454478213009e+00 [untagged_block:100%]                                                                  1.86796925669026e+00 [untagged_block:100%]                                                                2.3505146738344749e+00 []                                                                   4.0933579009107e+00 [untagged_block:100%]                                                               -9.9910887637682464e+00 []                                                                 -5.01992902482815e+00 [untagged_block:100%]                                                                  8.65162757116851e+00 [untagged_block:100%]                                                               -9.2829193909392913e+00 []                                                                   1.4713812840340e+01 [untagged_block:100%]                                                                9.0032303407628689e-02 []                                                                   6.9864317853694e-01 [untagged_block:100%]                                                                 1.681172710670397e+00 [untagged_block:100%]                                                               -4.3215582526376650e+00 []                                                                  -7.4811569975802e-01 [untagged_block:100%]                                                                  -3.0392476742977e+00 [untagged_block:100%]                                           
                        -5.06008218706960e+00 [untagged_block:100%]                                                                   -5.6543154834802811e+00 []                                                                    2.3505146738344749e+00 []                                                                       3.7960873010212e-02 [untagged_block:100%]                                                                     -7.02425318231302e+00 [untagged_block:100%]                                                                   -5.1503068823567757e+00 [untagged_block:100%]                                                                   -5.9922602231048705e+00 []                                                                   -9.2829193909392913e+00 []                                                                        3.066279201223e+00 [untagged_block:100%]                                                                     -6.67219322530490e+00 [untagged_block:100%]                                                                      7.83470893637567e-01 [untagged_block:100%]                                                                    2.6724993543296307e+00 []                                                                   -4.3215582526376650e+00 []                                                                       2.0566868475387e+00 [untagged_block:100%]                                                                        2.274485192380e-01 [untagged_block:100%]                                                                       -5.808377991934e+00 [untagged_block:100%]                                             
                         1.075402862475e+01 [untagged_block:100%]                                                                   -7.173839509485e-02 [untagged_block:100%]                                                                   1.6658612801921e+01 [untagged_block:100%]                                                                   6.1452135384258e+00 [untagged_block:100%]                                                                   4.9602497633638e+00 [untagged_block:100%]                                                                   -1.190878576970e+00 [untagged_block:100%]                                                                    -8.39777304834e-02 [untagged_block:100%]                                                                   2.2520363073175e+00 [untagged_block:100%]                                                                   -7.133826068679e-01 [untagged_block:100%]                                                                   6.2872068077968e-01 [untagged_block:99%]                                                                   -3.849285788210e+00 [untagged_block:100%]                                                                 -2.53621331566122e+00 [untagged_block:100%]                                                                  -1.7213220689351e+00 [untagged_block:100%]                                                                    6.387619428031e+00 [untagged_block:100%]                                                                   6.2190022429261e+00 [untagged_block:100%]                                                                 4.664644718812183e-01 [untagged_block:100%]                                           
                        6.0904183503092e-01 [untagged_block:100%]                                                                  -1.6816577476552e+00 [untagged_block:100%]                                                                   2.2028315082439e+00 [untagged_block:100%]                                                               -7.3316857995993168e+00 []                                                                   1.0217060451447e+00 [untagged_block:100%]                                                                  -7.0905962637304e-01 [untagged_block:100%]                                                                  6.57755900056980e+00 [untagged_block:100%]                                                                 -2.23338602992482e+00 [untagged_block:100%]                                                               -8.2969079710402038e+00 []                                                                  1.18807870138672e+00 [untagged_block:100%]                                                                 -2.17118006375776e+00 [untagged_block:100%]                                                                 -2.85896190049645e+00 [untagged_block:99%]                                                                  2.05049358997715e+00 [untagged_block:100%]                                                                9.1349059302856261e+00 []                                                                  -4.6348306628617e+00 [untagged_block:100%]                                                                   2.4811534175977e+01 [untagged_block:100%]                                           
                        4.877004472864e+00 [untagged_block:100%]                                                                   3.53920805939e-01 [untagged_block:100%]                                                                   1.03560815806e+00 [untagged_block:100%]                                                                  6.799884698432e+00 [untagged_block:100%]                                                                  8.807093479717e+00 [untagged_block:100%]                                                                 -4.612841718898e+00 [untagged_block:100%]                                                                 4.1131925943893e+00 [untagged_block:100%]                                                                  7.518361122306e+00 [untagged_block:100%]                                                                  2.975527487990e+00 [untagged_block:100%]                                                                  2.436657291015e+00 [untagged_block:100%]                                                                 -5.056118361253e-01 [untagged_block:100%]                                                                -7.4268626741403e+00 [untagged_block:100%]                                                                  3.316168435927e+00 [untagged_block:100%]                                                                 -4.287652042301e-01 [untagged_block:100%]                                                                  2.623078563755e-01 [untagged_block:100%]                                                                  6.685831099949e+00 [untagged_block:100%]                                          
                        -2.8994851891240e-02 [untagged_block:100%]                                                                 -4.5596569422977318e+00 []                                                                      9.739038110265e-01 [untagged_block:100%]                                                                    4.01237761061884e+00 [untagged_block:100%]                                                                 -3.7091602124745160e+00 []                                                                    3.45099238548542e+00 [untagged_block:100%]                                                                 -9.0424304908127517e+00 []                                                                      1.062168010173e+00 [untagged_block:100%]                                                                   -3.99595391124000e+00 [untagged_block:100%]                                                                 -7.5916925476164110e+00 []                                                                   -6.20196096206552e+00 [untagged_block:99%]                                                                  4.8153388988516532e+00 []                                                                     -1.044777832452e-01 [untagged_block:100%]                                                                  -4.875607761791009e+00 [untagged_block:100%]                                                                  2.0463358245689243e+00 []                                                                    2.20158949022070e+01 [untagged_block:100%]                                            
